age_group,gender,category,budget_band,price_band,buy_freq,buy_factor,channel_main,review_consider,eco_interest,eco_paymore,brand_preference,style_pref
25-34,f,pakaian-wanita,300-600k,sedang,Jarang,Kualitas,Web brand,Kadang,Tertarik,Ya,earth,sporty
25-34,m,kaos-polo,<100k,murah,Beberapa bulan,Kualitas,Offline,Selalu,Agak tertarik,Tidak,biru,formal
25-34,f,jas,300-600k,sedang,Beberapa bulan,Trend,Sosmed,Selalu,Agak tertarik,Ya,pastel,vintage
25-34,f,kaos-polo,<100k,murah,Setiap bulan,Kualitas,Web brand,Kadang,Tertarik,Tidak,putih,kasual
25-34,f,jas,100-300k,sedang,Setiap bulan,Kualitas,Sosmed,Tak pernah,Tidak tertarik,Ya,hitam,kasual
25-34,f,kaos,300-600k,sedang,Jarang,Merek,Web brand,Selalu,Agak tertarik,Mungkin,netral,kasual
25-34,f,pakaian-pria,<100k,murah,Setiap bulan,Trend,Offline,Kadang,Tertarik,Tidak,pink,kasual
25-34,m,kaos,300-600k,sedang,Jarang,Harga,Web brand,Tak pernah,Tidak tertarik,Ya,earth,minimalis
25-34,f,jas,100-300k,sedang,Jarang,Kualitas,Marketplace,Tak pernah,Agak tertarik,Mungkin,putih,kasual
25-34,f,pakaian-pria,300-600k,sedang,Beberapa bulan,Kualitas,Web brand,Kadang,Agak tertarik,Ya,pink,formal
25-34,f,kaos-kaki,300-600k,sedang,Setiap minggu,Harga,Marketplace,Sering,Tidak tertarik,Ya,pink,kasual
25-34,m,kaos,300-600k,sedang,Beberapa bulan,Merek,Web brand,Sering,Agak tertarik,Mungkin,earth,vintage
25-34,f,kaos,100-300k,murah,Beberapa bulan,Kualitas,Marketplace,Sering,Tidak tertarik,Tidak,abu,formal
25-34,m,sweater,300-600k,sedang,Setiap bulan,Trend,Offline,Selalu,Tidak tertarik,Tidak,earth,vintage
25-34,f,jaket,100-300k,murah,Jarang,Merek,Marketplace,Tak pernah,Agak tertarik,Tidak,pink,minimalis
25-34,m,kaos,<100k,murah,Beberapa bulan,Trend,Sosmed,Kadang,Tertarik,Tidak,netral,vintage
25-34,f,pakaian-pria,100-300k,murah,Setiap bulan,Kualitas,Marketplace,Tak pernah,Agak tertarik,Tidak,merah,kasual
25-34,f,kaos,100-300k,murah,Setiap bulan,Kualitas,Web brand,Kadang,Tidak tertarik,Ya,pastel,vintage
25-34,f,kaos,300-600k,sedang,Setiap minggu,Merek,Web brand,Tak pernah,Agak tertarik,Ya,putih,formal
25-34,f,pakaian-pria,100-300k,sedang,Beberapa bulan,Kualitas,Web brand,Sering,Agak tertarik,Mungkin,biru,kasual
25-34,f,pakaian-pria,100-300k,sedang,Setiap bulan,Merek,Offline,Tak pernah,Tidak tertarik,Ya,biru,kasual
25-34,f,celana,100-300k,sedang,Setiap bulan,Trend,Offline,Selalu,Agak tertarik,Tidak,coklat,kasual
25-34,m,pakaian-pria,300-600k,sedang,Setiap bulan,Harga,Offline,Selalu,Agak tertarik,Tidak,hitam,formal
25-34,f,jas,300-600k,sedang,Jarang,Kualitas,Sosmed,Sering,Agak tertarik,Tidak,pastel,kasual
25-34,f,jaket,300-600k,sedang,Jarang,Kualitas,Sosmed,Kadang,Tidak tertarik,Tidak,earth,sporty
25-34,m,kaos,<100k,murah,Jarang,Trend,Marketplace,Tak pernah,Tidak tertarik,Tidak,merah,vintage
25-34,m,pakaian-wanita,300-600k,sedang,Jarang,Kualitas,Offline,Kadang,Tidak tertarik,Ya,vibrant,sporty
25-34,f,kaos-polo,100-300k,sedang,Beberapa bulan,Harga,Sosmed,Tak pernah,Agak tertarik,Tidak,netral,formal
25-34,m,kaos,<100k,murah,Beberapa bulan,Trend,Web brand,Tak pernah,Agak tertarik,Mungkin,hitam,formal
25-34,f,kemeja-casual,300-600k,sedang,Setiap bulan,Merek,Web brand,Kadang,Tidak tertarik,Ya,earth,formal
25-34,m,pakaian-pria,100-300k,murah,Setiap minggu,Harga,Marketplace,Tak pernah,Agak tertarik,Ya,hitam,kasual
25-34,m,pakaian-pria,100-300k,murah,Setiap minggu,Merek,Web brand,Kadang,Agak tertarik,Tidak,earth,sporty
25-34,m,pakaian-wanita,300-600k,sedang,Beberapa bulan,Merek,Web brand,Tak pernah,Tertarik,Ya,earth,minimalis
25-34,m,jaket,100-300k,sedang,Setiap bulan,Harga,Offline,Kadang,Tertarik,Mungkin,pastel,sporty
25-34,m,kaos,<100k,murah,Jarang,Trend,Marketplace,Tak pernah,Tidak tertarik,Tidak,merah,vintage
25-34,m,sweater,100-300k,murah,Setiap bulan,Harga,Offline,Sering,Tertarik,Ya,hitam,formal
25-34,m,pakaian-pria,300-600k,sedang,Jarang,Merek,Sosmed,Sering,Tertarik,Tidak,hijau,kasual
25-34,f,kaos,300-600k,sedang,Beberapa bulan,Kualitas,Web brand,Tak pernah,Agak tertarik,Tidak,earth,formal
25-34,f,kaos-polo,300-600k,sedang,Setiap bulan,Trend,Web brand,Selalu,Agak tertarik,Ya,hitam,sporty
25-34,m,jaket,100-300k,murah,Setiap bulan,Merek,Web brand,Sering,Agak tertarik,Ya,pastel,sporty
25-34,f,kaos,300-600k,sedang,Setiap minggu,Merek,Web brand,Tak pernah,Agak tertarik,Ya,netral,kasual
25-34,f,sweater,100-300k,sedang,Setiap minggu,Kualitas,Web brand,Kadang,Agak tertarik,Ya,hitam,formal
25-34,m,kaos,300-600k,sedang,Setiap bulan,Harga,Offline,Tak pernah,Tidak tertarik,Ya,coklat,vintage
25-34,m,kaos,100-300k,murah,Setiap minggu,Harga,Sosmed,Sering,Tertarik,Ya,vibrant,kasual
25-34,f,kaos,300-600k,sedang,Setiap minggu,Kualitas,Web brand,Tak pernah,Agak tertarik,Tidak,putih,minimalis
25-34,m,kaos,<100k,murah,Setiap bulan,Merek,Offline,Selalu,Agak tertarik,Ya,hitam,minimalis
25-34,f,pakaian-pria,300-600k,sedang,Beberapa bulan,Merek,Marketplace,Kadang,Tidak tertarik,Tidak,pastel,sporty
25-34,m,pakaian-pria,100-300k,murah,Setiap minggu,Merek,Marketplace,Tak pernah,Tertarik,Ya,putih,vintage
25-34,f,kaos,300-600k,sedang,Beberapa bulan,Kualitas,Web brand,Tak pernah,Agak tertarik,Mungkin,putih,sporty
25-34,f,pakaian-pria,300-600k,sedang,Setiap bulan,Trend,Web brand,Kadang,Tertarik,Ya,earth,vintage
25-34,f,kaos,100-300k,murah,Setiap minggu,Trend,Sosmed,Tak pernah,Tidak tertarik,Mungkin,hitam,minimalis
25-34,m,pakaian-wanita,300-600k,sedang,Setiap bulan,Kualitas,Web brand,Kadang,Tertarik,Ya,putih,sporty
25-34,m,celana,300-600k,sedang,Setiap bulan,Kualitas,Sosmed,Kadang,Tertarik,Mungkin,earth,vintage
25-34,m,sweater,100-300k,murah,Beberapa bulan,Kualitas,Offline,Tak pernah,Tidak tertarik,Mungkin,vibrant,formal
25-34,m,kemeja-casual,300-600k,sedang,Setiap bulan,Trend,Marketplace,Tak pernah,Tertarik,Tidak,coklat,sporty
25-34,m,jaket,300-600k,sedang,Setiap bulan,Merek,Sosmed,Kadang,Agak tertarik,Ya,earth,vintage
25-34,m,sweater,100-300k,murah,Beberapa bulan,Kualitas,Offline,Tak pernah,Tidak tertarik,Mungkin,pastel,formal
25-34,m,pakaian-wanita,300-600k,sedang,Jarang,Merek,Marketplace,Selalu,Tertarik,Tidak,hitam,vintage
25-34,m,jaket,100-300k,sedang,Jarang,Trend,Sosmed,Kadang,Agak tertarik,Ya,hijau,sporty
25-34,f,kaos-polo,300-600k,sedang,Setiap minggu,Kualitas,Sosmed,Tak pernah,Tidak tertarik,Ya,putih,minimalis
25-34,f,pakaian-pria,300-600k,sedang,Beberapa bulan,Trend,Sosmed,Kadang,Tidak tertarik,Ya,pastel,minimalis
25-34,m,kaos,100-300k,murah,Setiap minggu,Kualitas,Sosmed,Kadang,Tidak tertarik,Tidak,pastel,sporty
25-34,f,pakaian-pria,100-300k,murah,Setiap bulan,Merek,Web brand,Sering,Agak tertarik,Mungkin,abu,formal
25-34,f,pakaian-pria,300-600k,sedang,Jarang,Merek,Sosmed,Tak pernah,Tertarik,Ya,biru,sporty
25-34,m,jaket,100-300k,murah,Setiap bulan,Kualitas,Marketplace,Tak pernah,Agak tertarik,Mungkin,hitam,formal
25-34,f,kaos,300-600k,sedang,Setiap bulan,Kualitas,Sosmed,Kadang,Agak tertarik,Mungkin,pink,sporty
25-34,m,kaos,300-600k,sedang,Setiap minggu,Kualitas,Offline,Sering,Agak tertarik,Tidak,putih,sporty
25-34,m,jas,300-600k,sedang,Beberapa bulan,Trend,Sosmed,Kadang,Tertarik,Tidak,netral,formal
25-34,f,pakaian-pria,300-600k,sedang,Setiap bulan,Harga,Marketplace,Selalu,Tidak tertarik,Mungkin,merah,formal
25-34,m,sweater,100-300k,murah,Setiap bulan,Harga,Web brand,Tak pernah,Tidak tertarik,Tidak,abu,kasual
25-34,m,jas,300-600k,sedang,Setiap minggu,Harga,Web brand,Selalu,Tertarik,Ya,merah,sporty
25-34,m,pakaian-pria,100-300k,sedang,Beberapa bulan,Harga,Sosmed,Tak pernah,Agak tertarik,Mungkin,putih,sporty
25-34,m,pakaian-wanita,300-600k,sedang,Setiap minggu,Merek,Marketplace,Kadang,Agak tertarik,Ya,earth,sporty
25-34,m,kaos,300-600k,sedang,Setiap bulan,Trend,Offline,Tak pernah,Tertarik,Ya,merah,kasual
25-34,f,pakaian-pria,<100k,murah,Jarang,Trend,Sosmed,Kadang,Tidak tertarik,Tidak,netral,kasual
25-34,m,kaos,300-600k,sedang,Beberapa bulan,Merek,Web brand,Tak pernah,Agak tertarik,Mungkin,abu,sporty
25-34,m,kaos,100-300k,murah,Jarang,Kualitas,Web brand,Selalu,Tidak tertarik,Ya,merah,kasual
25-34,m,jas,100-300k,sedang,Setiap bulan,Harga,Offline,Sering,Tertarik,Ya,hitam,kasual
25-34,f,jaket,300-600k,sedang,Jarang,Kualitas,Sosmed,Sering,Agak tertarik,Tidak,pastel,kasual
25-34,m,kaos,<100k,murah,Beberapa bulan,Merek,Sosmed,Tak pernah,Tertarik,Ya,coklat,minimalis
25-34,m,kaos,300-600k,sedang,Setiap bulan,Kualitas,Offline,Tak pernah,Tertarik,Tidak,vibrant,sporty
25-34,f,jaket,300-600k,sedang,Jarang,Trend,Marketplace,Kadang,Tertarik,Mungkin,abu,sporty
25-34,m,kaos,<100k,murah,Jarang,Kualitas,Web brand,Selalu,Agak tertarik,Mungkin,earth,vintage
25-34,f,kaos,100-300k,murah,Setiap bulan,Merek,Marketplace,Selalu,Tidak tertarik,Ya,pink,minimalis
25-34,f,jaket,300-600k,sedang,Beberapa bulan,Trend,Marketplace,Sering,Tidak tertarik,Ya,vibrant,kasual
25-34,f,sweater,100-300k,sedang,Setiap minggu,Merek,Marketplace,Sering,Tidak tertarik,Tidak,pink,sporty
25-34,f,celana,100-300k,sedang,Setiap minggu,Harga,Offline,Kadang,Tertarik,Tidak,biru,sporty
25-34,m,kaos-polo,100-300k,sedang,Beberapa bulan,Harga,Marketplace,Kadang,Agak tertarik,Tidak,putih,sporty
25-34,m,pakaian-wanita,<100k,murah,Setiap minggu,Harga,Marketplace,Kadang,Tidak tertarik,Mungkin,pastel,kasual
25-34,f,sweater,300-600k,sedang,Setiap bulan,Harga,Sosmed,Kadang,Agak tertarik,Mungkin,putih,kasual
25-34,m,aksesori,<100k,murah,Setiap bulan,Harga,Web brand,Selalu,Agak tertarik,Ya,putih,vintage
25-34,m,jaket,100-300k,murah,Beberapa bulan,Merek,Marketplace,Kadang,Tidak tertarik,Tidak,earth,formal
25-34,f,kaos,100-300k,murah,Setiap bulan,Kualitas,Marketplace,Tak pernah,Agak tertarik,Tidak,hijau,formal
25-34,f,jaket,300-600k,sedang,Jarang,Trend,Marketplace,Selalu,Agak tertarik,Ya,biru,formal
25-34,m,jas,100-300k,sedang,Beberapa bulan,Kualitas,Marketplace,Tak pernah,Tertarik,Mungkin,coklat,kasual
25-34,f,jaket,100-300k,murah,Jarang,Harga,Offline,Kadang,Agak tertarik,Ya,merah,minimalis
25-34,f,kaos-polo,300-600k,sedang,Beberapa bulan,Harga,Marketplace,Kadang,Tertarik,Mungkin,earth,kasual
25-34,m,jas,300-600k,sedang,Beberapa bulan,Merek,Marketplace,Kadang,Tidak tertarik,Ya,earth,vintage
25-34,m,celana,100-300k,sedang,Beberapa bulan,Kualitas,Offline,Tak pernah,Tidak tertarik,Mungkin,biru,minimalis
25-34,m,jaket,100-300k,murah,Setiap bulan,Kualitas,Sosmed,Kadang,Tertarik,Mungkin,hitam,vintage
25-34,m,jas,<100k,murah,Setiap bulan,Harga,Sosmed,Selalu,Agak tertarik,Mungkin,vibrant,sporty
25-34,m,pakaian-pria,100-300k,sedang,Setiap minggu,Merek,Sosmed,Sering,Tidak tertarik,Mungkin,vibrant,formal
25-34,m,pakaian-pria,100-300k,sedang,Beberapa bulan,Harga,Sosmed,Tak pernah,Agak tertarik,Ya,pastel,vintage
25-34,m,pakaian-wanita,300-600k,sedang,Setiap bulan,Trend,Marketplace,Selalu,Tidak tertarik,Mungkin,pink,minimalis
25-34,f,pakaian-wanita,300-600k,sedang,Jarang,Harga,Sosmed,Kadang,Agak tertarik,Tidak,abu,minimalis
25-34,m,kaos,100-300k,murah,Beberapa bulan,Merek,Offline,Sering,Tidak tertarik,Tidak,vibrant,kasual
25-34,m,kaos,300-600k,sedang,Beberapa bulan,Trend,Web brand,Selalu,Tidak tertarik,Ya,putih,sporty
25-34,f,celana,100-300k,sedang,Beberapa bulan,Harga,Offline,Selalu,Tertarik,Tidak,putih,vintage
25-34,m,kaos-polo,300-600k,sedang,Setiap bulan,Merek,Offline,Selalu,Agak tertarik,Ya,vibrant,vintage
25-34,f,pakaian-wanita,100-300k,murah,Setiap minggu,Trend,Sosmed,Tak pernah,Tertarik,Mungkin,merah,kasual
25-34,m,pakaian-pria,<100k,murah,Setiap minggu,Kualitas,Sosmed,Sering,Tidak tertarik,Ya,coklat,minimalis
25-34,f,jaket,100-300k,murah,Setiap minggu,Harga,Sosmed,Selalu,Tidak tertarik,Tidak,coklat,kasual
25-34,m,pakaian-pria,<100k,murah,Setiap minggu,Kualitas,Marketplace,Sering,Agak tertarik,Tidak,netral,formal
25-34,m,kaos,300-600k,sedang,Beberapa bulan,Kualitas,Web brand,Tak pernah,Tertarik,Ya,kuning,kasual
25-34,m,kaos,100-300k,murah,Jarang,Trend,Offline,Tak pernah,Tidak tertarik,Ya,pastel,vintage
25-34,m,kaos-polo,300-600k,sedang,Jarang,Merek,Offline,Sering,Agak tertarik,Mungkin,putih,sporty
25-34,m,kaos,<100k,murah,Setiap bulan,Merek,Sosmed,Selalu,Agak tertarik,Tidak,vibrant,minimalis
25-34,m,pakaian-pria,100-300k,murah,Jarang,Trend,Offline,Tak pernah,Agak tertarik,Ya,hitam,minimalis
25-34,f,jas,<100k,murah,Beberapa bulan,Kualitas,Offline,Kadang,Tidak tertarik,Tidak,pastel,formal
25-34,m,kaos,300-600k,sedang,Setiap minggu,Harga,Web brand,Tak pernah,Tidak tertarik,Ya,hitam,sporty
25-34,m,celana,100-300k,sedang,Setiap minggu,Merek,Offline,Tak pernah,Tertarik,Mungkin,kuning,formal
25-34,f,kaos-polo,300-600k,sedang,Setiap bulan,Kualitas,Web brand,Tak pernah,Tertarik,Ya,merah,sporty
25-34,m,pakaian-wanita,300-600k,sedang,Setiap bulan,Kualitas,Sosmed,Sering,Agak tertarik,Ya,abu,formal
25-34,m,jas,100-300k,sedang,Beberapa bulan,Trend,Sosmed,Sering,Agak tertarik,Tidak,vibrant,minimalis
25-34,m,dress,300-600k,sedang,Setiap bulan,Harga,Sosmed,Tak pernah,Tidak tertarik,Tidak,earth,vintage
25-34,m,pakaian-pria,100-300k,murah,Setiap minggu,Kualitas,Web brand,Kadang,Tertarik,Mungkin,putih,minimalis
18-24,m,jaket,100-300k,murah,Setiap bulan,Harga,Marketplace,Sering,Agak tertarik,Mungkin,netral,kasual
25-34,f,jaket,300-600k,sedang,Beberapa bulan,Kualitas,Offline,Kadang,Tidak tertarik,Mungkin,hitam,sporty
25-34,m,\N,>600k,mahal,Beberapa bulan,Merek,Offline,Sering,Tidak tertarik,Mungkin,earth,vintage
25-34,f,kaos,<100k,murah,Setiap minggu,Kualitas,Sosmed,Sering,Tertarik,Ya,hijau,kasual
25-34,m,jas,100-300k,sedang,Jarang,Merek,Marketplace,Selalu,Tertarik,Tidak,hitam,vintage
25-34,m,jaket,300-600k,sedang,Setiap bulan,Harga,Web brand,Sering,Tertarik,Tidak,pastel,vintage
25-34,f,pakaian-wanita,100-300k,sedang,Setiap minggu,Merek,Sosmed,Kadang,Tertarik,Mungkin,pastel,minimalis
25-34,f,kaos,<100k,murah,Setiap bulan,Merek,Sosmed,Selalu,Tertarik,Mungkin,pastel,vintage
25-34,f,celana,100-300k,sedang,Jarang,Harga,Web brand,Sering,Tidak tertarik,Mungkin,coklat,formal
25-34,m,kaos,100-300k,murah,Jarang,Trend,Web brand,Sering,Agak tertarik,Tidak,netral,minimalis
25-34,f,pakaian-pria,100-300k,sedang,Jarang,Trend,Sosmed,Kadang,Tidak tertarik,Ya,putih,vintage
25-34,f,kaos,100-300k,murah,Setiap bulan,Harga,Sosmed,Kadang,Agak tertarik,Mungkin,pastel,kasual
25-34,m,jas,300-600k,sedang,Beberapa bulan,Harga,Sosmed,Kadang,Tidak tertarik,Ya,pastel,formal
25-34,f,jas,100-300k,sedang,Jarang,Kualitas,Marketplace,Tak pernah,Agak tertarik,Mungkin,merah,formal
25-34,m,jas,100-300k,sedang,Beberapa bulan,Kualitas,Web brand,Selalu,Agak tertarik,Mungkin,merah,kasual
25-34,m,celana,100-300k,sedang,Setiap minggu,Merek,Offline,Kadang,Tertarik,Mungkin,coklat,vintage
25-34,f,pakaian-pria,300-600k,sedang,Setiap bulan,Kualitas,Sosmed,Kadang,Tidak tertarik,Tidak,netral,vintage
25-34,f,jaket,100-300k,murah,Setiap bulan,Harga,Sosmed,Kadang,Agak tertarik,Mungkin,pastel,minimalis
25-34,f,jaket,100-300k,murah,Setiap bulan,Kualitas,Marketplace,Selalu,Tertarik,Tidak,abu,minimalis
25-34,m,pakaian-wanita,100-300k,murah,Jarang,Harga,Web brand,Sering,Tidak tertarik,Mungkin,pastel,vintage
25-34,f,pakaian-pria,100-300k,murah,Setiap bulan,Kualitas,Web brand,Sering,Tidak tertarik,Ya,netral,kasual
25-34,f,kaos,100-300k,murah,Beberapa bulan,Harga,Sosmed,Kadang,Tertarik,Tidak,hijau,minimalis
25-34,m,jas,300-600k,sedang,Setiap bulan,Merek,Web brand,Sering,Tidak tertarik,Mungkin,merah,kasual
25-34,f,sweater,300-600k,sedang,Beberapa bulan,Kualitas,Sosmed,Tak pernah,Tidak tertarik,Mungkin,abu,kasual
25-34,m,kaos,<100k,murah,Setiap minggu,Harga,Marketplace,Selalu,Agak tertarik,Ya,hijau,sporty
25-34,f,jas,100-300k,sedang,Setiap bulan,Trend,Web brand,Selalu,Tertarik,Mungkin,vibrant,formal
25-34,f,pakaian-wanita,300-600k,sedang,Setiap bulan,Trend,Offline,Kadang,Tertarik,Ya,earth,minimalis
25-34,f,sweater,100-300k,murah,Setiap minggu,Kualitas,Sosmed,Sering,Tidak tertarik,Tidak,earth,vintage
25-34,f,sweater,100-300k,sedang,Setiap bulan,Trend,Marketplace,Selalu,Agak tertarik,Tidak,biru,formal
25-34,m,pakaian-wanita,300-600k,sedang,Setiap bulan,Trend,Web brand,Tak pernah,Tertarik,Mungkin,hijau,minimalis
25-34,m,pakaian-pria,300-600k,sedang,Jarang,Harga,Sosmed,Selalu,Agak tertarik,Mungkin,hijau,formal
25-34,f,aksesori,<100k,murah,Setiap bulan,Harga,Sosmed,Tak pernah,Agak tertarik,Mungkin,pink,kasual
25-34,f,jas,300-600k,sedang,Jarang,Trend,Marketplace,Sering,Agak tertarik,Tidak,hijau,kasual
25-34,m,jaket,300-600k,sedang,Setiap bulan,Harga,Sosmed,Selalu,Tertarik,Ya,biru,sporty
25-34,f,sweater,<100k,murah,Setiap minggu,Harga,Marketplace,Selalu,Agak tertarik,Ya,netral,vintage
25-34,f,celana,100-300k,sedang,Jarang,Trend,Marketplace,Kadang,Tertarik,Mungkin,netral,vintage
25-34,f,pakaian-wanita,100-300k,sedang,Jarang,Merek,Web brand,Tak pernah,Agak tertarik,Ya,putih,formal
25-34,f,pakaian-pria,<100k,murah,Setiap bulan,Trend,Web brand,Kadang,Tertarik,Mungkin,pastel,minimalis
25-34,m,pakaian-wanita,300-600k,sedang,Jarang,Trend,Offline,Kadang,Agak tertarik,Mungkin,putih,minimalis
25-34,f,kaos,300-600k,sedang,Beberapa bulan,Harga,Web brand,Tak pernah,Agak tertarik,Mungkin,vibrant,sporty
